price_aprox_usd,surface_covered_in_m2,lat,lon,borough
65858.1,70.0,19.3437444,-99.1561883,Coyoacán
97751.02,70.0,19.371132,-99.173156,Benito Juárez
31611.89,60.0,19.452689,-99.117987,Venustiano Carranza
46943.65,75.0,19.359901,-99.189606,Álvaro Obregón
129081.88,75.0,19.306725,-99.182521,Coyoacán
154808.85,84.0,19.287598,-99.14769,Tlalpan
232663.51,87.0,19.432657,-99.177444,Miguel Hidalgo
76922.26,70.0,19.365843,-99.149901,Benito Juárez
86953.31,80.0,19.368568,-99.15031,Benito Juárez
59535.72,102.0,19.50384,-99.130804,Gustavo A. Madero
61401.0,70.0,19.457129,-99.174456,Miguel Hidalgo
163802.27,83.0,19.302656,-99.111725,Coyoacán
139064.92,69.0,19.474559,-99.187221,Azcapotzalco
60826.16,85.0,19.441809,-99.156423,Cuauhtémoc
73761.07,60.0,19.449997,-99.18117,Miguel Hidalgo
205526.01,98.0,19.3756773,-99.1546074,Benito Juárez
68492.42,50.0,19.287188,-99.170525,Tlalpan
123813.23,53.0,19.331932,-99.246689,Álvaro Obregón
155425.12,96.0,19.379879,-99.169157,Benito Juárez
175273.11,90.0,19.427649,-99.176003,Miguel Hidalgo
65858.1,64.0,19.383446,-99.137643,Benito Juárez
45563.27,85.0,19.460913,-99.12858,Cuauhtémoc
41368.69,50.0,19.3579916,-99.0648692,Iztapalapa
46146.24,70.0,19.40263,-99.078233,Iztacalco
67789.96,100.0,19.376116,-99.171601,Benito Juárez
76097.32,90.0,19.404442,-99.162688,Cuauhtémoc
83244.64,59.0,19.46731,-99.133163,Gustavo A. Madero
63926.24,60.0,19.383547,-99.074514,Iztapalapa
24858.52,56.0,,,Iztapalapa
64119.45,80.0,19.377369,-99.198052,Álvaro Obregón
229639.3,100.0,19.394358,-99.177444,Benito Juárez
28825.02,77.0,19.4959960885,-99.2017929554,Azcapotzalco
42149.18,80.0,,,Gustavo A. Madero
76395.4,70.0,19.342508,-99.137204,Coyoacán
72692.17,102.0,19.47941,-99.186176,Azcapotzalco
146219.53,86.0,19.3803931,-99.1476908,Benito Juárez
64488.25,57.0,19.366738,-99.14554,Benito Juárez
79048.46,70.0,19.385853,-99.137921,Benito Juárez
189610.92,108.0,19.4482164,-99.1589625,Cuauhtémoc
102938.7,110.0,19.347895,-99.187492,Álvaro Obregón
46123.32,81.0,19.436738,-99.138619,Cuauhtémoc
29525.5,50.0,19.318662,-99.07476,Iztapalapa
158059.45,92.0,19.367424,-99.185753,Benito Juárez
147522.15,96.0,19.318989,-99.094437,Iztapalapa
23919.66,50.0,19.371745,-99.212281,Álvaro Obregón
168122.56,63.0,19.394358,-99.177444,Benito Juárez
61881.06,60.0,19.352333,-99.121169,Coyoacán
15809.69,55.0,19.460913,-99.12858,Cuauhtémoc
100367.75,75.0,19.338589,-99.117762,Coyoacán
69019.29,70.0,19.386033,-99.18296,Benito Juárez
26751.56,65.0,19.46731,-99.133163,Gustavo A. Madero
36889.28,62.0,19.4306069,-99.0949899,Venustiano Carranza
79566.6,121.0,19.2990233,-99.0436467,Tláhuac
194986.21,60.0,19.440935,-99.188522,Miguel Hidalgo
63961.39,70.0,19.366738,-99.14554,Benito Juárez
67579.16,60.0,19.343558,-99.15189,Coyoacán
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
68228.99,90.0,19.35782,-99.149406,Benito Juárez
124403.22,63.0,19.47517,-99.152534,Azcapotzalco
163064.66,65.0,19.446829,-99.159454,Cuauhtémoc
98787.15,75.0,,,Tlalpan
56643.6,75.0,19.372248,-99.133377,Iztapalapa
152827.03,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
200208.63,87.0,19.403014,-99.158422,Benito Juárez
91990.6,64.0,19.3604024,-99.1497664,Benito Juárez
82190.91,60.0,19.37197,-99.175052,Benito Juárez
147522.15,83.0,19.33923,-99.218987,Álvaro Obregón
79820.02,125.0,19.428622,-99.14602,Cuauhtémoc
160061.53,95.0,19.443178,-99.20237,Miguel Hidalgo
73761.07,74.0,19.394628,-99.143842,Benito Juárez
20547.72,65.0,19.311038,-99.101601,Coyoacán
147522.15,87.0,19.368264,-99.15925,Benito Juárez
60589.45,65.0,19.346609,-99.072311,Iztapalapa
163366.83,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
90093.88,70.0,19.377171,-99.188503,Benito Juárez
44783.51,50.0,19.317698,-99.061256,Iztapalapa
105845.89,65.0,,,Benito Juárez
94673.92,116.0,19.388044,-99.185753,Benito Juárez
43694.63,60.0,19.473693,-99.164851,Azcapotzalco
182597.74,100.0,19.364967,-99.1428406,Benito Juárez
27486.01,50.0,19.422817,-99.058911,Venustiano Carranza
345354.63,101.0,19.409759,-99.181234,Cuauhtémoc
104846.1,88.0,19.406622,-99.124168,Venustiano Carranza
171271.67,74.0,19.323066,-99.1393153,Coyoacán
54279.94,90.0,19.361993,-99.137782,Iztapalapa
32876.36,54.0,19.538431,-99.143669,Gustavo A. Madero
33502.21,75.0,19.406489,-99.133375,Iztacalco
83160.87,126.0,19.2990233,-99.0436467,Tláhuac
48581.99,66.0,,,Iztacalco
24382.88,65.0,19.476817,-99.188708,Azcapotzalco
91411.04,102.0,19.396593,-99.133163,Benito Juárez
58481.99,55.0,19.377523,-99.193103,Álvaro Obregón
36269.37,69.0,19.452689,-99.117987,Venustiano Carranza
86953.31,105.0,19.387209,-99.222038,Álvaro Obregón
106399.23,60.0,,,Benito Juárez
88112.69,64.0,19.457911,-99.144234,Cuauhtémoc
104319.23,84.0,19.44661,-99.160309,Cuauhtémoc
158059.45,87.0,19.417364,-99.159454,Cuauhtémoc
60958.26,52.0,19.455518,-99.123801,Venustiano Carranza
60062.59,67.0,19.461871,-99.129227,Cuauhtémoc
61626.9,80.0,19.39942,-99.141673,Benito Juárez
136299.93,100.0,,,Álvaro Obregón
34254.33,60.0,19.524143,-99.160149,Gustavo A. Madero
208160.96,60.0,19.440935,-99.188522,Miguel Hidalgo
31611.89,53.0,19.519199,-99.151759,Gustavo A. Madero
52440.59,80.0,19.443903,-99.171681,Miguel Hidalgo
57955.13,75.0,19.392349,-99.07093,Iztacalco
316193.86,107.0,19.417364,-99.159454,Cuauhtémoc
38091.59,55.0,19.445743,-99.174986,Miguel Hidalgo
53929.88,80.0,19.446873,-99.158503,Cuauhtémoc
79029.72,96.0,19.400349,-99.095037,Iztacalco
168596.74,53.0,19.331932,-99.246689,Álvaro Obregón
94835.67,65.0,19.392425,-99.140582,Benito Juárez
65873.72,85.0,19.2963742,-99.1186279,Tlalpan
94858.16,64.0,19.390062,-99.192293,Álvaro Obregón
44178.77,60.0,19.386385,-99.142736,Benito Juárez
167964.51,83.0,19.305561,-99.171219,Coyoacán
79029.72,50.0,19.404661,-99.133858,Cuauhtémoc
43202.91,50.0,19.410307,-99.065399,Iztacalco
152719.99,62.0,19.39365,-99.14769,Benito Juárez
106690.12,60.0,19.328833,-99.133163,Coyoacán
44572.76,85.0,19.457982,-99.19269,Miguel Hidalgo
105372.96,120.0,19.417364,-99.159454,Cuauhtémoc
44666.44,80.0,19.391579,-99.182986,Benito Juárez
58671.66,60.0,19.452473,-99.168346,Cuauhtémoc
213380.25,96.0,19.35631752,-99.28826141,Cuajimalpa de Morelos
329368.61,100.0,19.395268,-99.175265,Benito Juárez
130110.22,75.0,19.391819,-99.188639,Benito Juárez
136984.85,100.0,19.396504,-99.174624,Benito Juárez
26138.69,50.0,,,Gustavo A. Madero
179134.04,110.0,19.381729,-99.164986,Benito Juárez
97891.48,70.0,19.387209,-99.222038,Álvaro Obregón
131716.2,120.0,19.390748,-99.158695,Benito Juárez
33982.78,80.0,19.448187,-99.161176,Cuauhtémoc
86748.29,74.0,19.396705,-99.181902,Benito Juárez
31593.03,70.0,19.379802,-99.111326,Iztapalapa
35080.76,60.0,19.501818,-99.116044,Gustavo A. Madero
150156.47,78.0,19.322523,-99.141464,Coyoacán
125393.83,80.0,19.370042,-99.191442,Benito Juárez
93071.72,90.0,,,Álvaro Obregón
63750.64,67.0,19.3653,-99.148217,Benito Juárez
36300.98,60.0,19.386852,-99.194748,Álvaro Obregón
52686.48,96.0,19.391557,-99.180725,Benito Juárez
66384.96,58.0,19.386852,-99.194748,Álvaro Obregón
37916.86,74.0,,,Iztapalapa
71748.66,60.0,19.383078,-99.185903,Benito Juárez
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
105820.8,65.0,19.364891,-99.148384,Benito Juárez
66384.96,65.0,19.36269,-99.150565,Benito Juárez
33719.34,80.0,19.385027,-99.223488,Álvaro Obregón
42570.67,60.0,19.334265,-99.205021,Álvaro Obregón
295114.27,109.0,19.41498,-99.177444,Cuauhtémoc
65858.1,102.0,19.502632,-99.20617,Azcapotzalco
72760.03,85.0,19.401819,-99.184615,Miguel Hidalgo
361866.49,70.0,19.357992,-99.064869,Iztapalapa
202891.06,95.0,19.3628631,-99.1739857,Benito Juárez
110992.87,80.0,19.431757,-99.161922,Cuauhtémoc
22128.32,66.0,19.458968,-99.152898,Cuauhtémoc
231246.24,100.0,19.432901,-99.213075,Miguel Hidalgo
48218.66,60.0,19.486021,-99.118413,Gustavo A. Madero
67069.89,70.0,,,Benito Juárez
283425.64,114.0,19.381729,-99.164986,Benito Juárez
35890.24,50.0,19.41275,-99.126007,Venustiano Carranza
193451.28,56.0,19.39365,-99.14769,Benito Juárez
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
27486.01,55.0,19.422817,-99.058911,Venustiano Carranza
211114.74,125.0,19.385472,-99.256456,Cuajimalpa de Morelos
120125.18,120.0,19.367931,-99.170262,Benito Juárez
84298.37,80.0,19.35782,-99.149406,Benito Juárez
134756.21,73.0,19.364891,-99.148384,Benito Juárez
40041.72,65.0,19.365917,-99.196977,Álvaro Obregón
64031.62,60.0,19.405298,-99.164986,Cuauhtémoc
196784.01,83.0,,,Cuajimalpa de Morelos
51632.75,61.0,19.3200381,-99.082512,Iztapalapa
148558.41,60.0,19.3736979,-99.1933122,Álvaro Obregón
55252.24,90.0,19.306092,-99.113431,Coyoacán
284507.01,105.0,19.39516,-99.168487,Benito Juárez
100104.31,65.0,,,Álvaro Obregón
20552.6,60.0,19.311038,-99.101601,Coyoacán
42159.18,59.0,19.4558491807,-99.2046815157,Miguel Hidalgo
131716.2,95.0,19.414261,-99.104118,Venustiano Carranza
81683.41,60.0,19.377811,-99.197508,Álvaro Obregón
86689.81,65.0,19.3865940087,-99.1936147213,Álvaro Obregón
34246.21,60.0,19.328243,-99.077778,Iztapalapa
45995.3,57.0,19.328392,-99.087854,Iztapalapa
262440.91,100.0,19.2963762,-99.1781383,Tlalpan
34831.03,54.0,19.342083,-99.0532159,Iztapalapa
115937.75,60.0,19.4327514,-99.1517197,Cuauhtémoc
126477.54,80.0,,,Benito Juárez
88534.28,55.0,19.439253,-99.163605,Cuauhtémoc
63243.8,101.0,19.381691,-99.158135,Benito Juárez
93118.88,58.0,,,Gustavo A. Madero
63238.77,88.0,19.516777,-99.160149,Gustavo A. Madero
97404.94,90.0,19.42196,-99.174559,Cuauhtémoc
39883.66,70.0,19.372724,-99.137094,Benito Juárez
316193.86,120.0,19.4195256,-99.162549,Cuauhtémoc
44583.33,60.0,19.457982,-99.19269,Miguel Hidalgo
110825.95,65.0,19.3794059,-99.1591446,Benito Juárez
79029.72,91.0,19.4503249,-99.1351802,Cuauhtémoc
36195.61,59.0,19.523798,-99.155941,Gustavo A. Madero
161826.53,81.0,19.362511,-99.166374,Benito Juárez
33508.6,70.0,19.335364,-99.024154,Iztapalapa
197574.31,97.0,19.400249,-99.177444,Miguel Hidalgo
43729.78,54.0,19.500817,-99.184177,Azcapotzalco
240250.36,115.0,19.4024797,-99.1565217,Benito Juárez
152790.8,95.0,19.394358,-99.177444,Benito Juárez
82138.73,63.0,19.2990233,-99.0436467,Tláhuac
63898.79,70.0,19.336994,-99.162355,Coyoacán
40568.59,70.0,19.36243,-99.176957,Álvaro Obregón
105372.96,58.0,19.506042,-99.153915,Gustavo A. Madero
36511.73,69.0,19.329989,-99.085524,Iztapalapa
339908.4,111.0,19.3753973563,-99.1734831344,Benito Juárez
163366.83,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
29962.59,68.0,19.461349,-99.149071,Azcapotzalco
40041.72,60.0,19.387868,-99.142256,Benito Juárez
34193.52,50.0,19.443592,-99.121407,Venustiano Carranza
319830.09,125.0,19.392978,-99.1760298,Benito Juárez
183919.43,125.0,19.3737616972,-99.1773503087,Benito Juárez
145075.01,81.0,,,Benito Juárez
298943.1,73.0,,,Cuauhtémoc
231820.52,102.0,19.333154,-99.241137,Álvaro Obregón
22133.57,52.0,,,Iztapalapa
39764.59,70.0,19.366996,-99.191824,Álvaro Obregón
63238.77,80.0,,,La Magdalena Contreras
168122.56,63.0,19.394358,-99.177444,Benito Juárez
48097.12,75.0,,,Coyoacán
108939.32,65.0,19.366901,-99.297272,Cuajimalpa de Morelos
168596.74,107.0,19.368475,-99.17952,Benito Juárez
189716.32,120.0,19.384533,-99.183172,Benito Juárez
115589.04,64.0,19.386852,-99.194748,Álvaro Obregón
35826.8,58.0,19.370822,-99.105239,Iztapalapa
121788.49,70.0,19.366302,-99.193367,Álvaro Obregón
42676.05,60.0,19.443178,-99.144234,Cuauhtémoc
24768.51,60.0,19.3703924,-99.1249413,Iztapalapa
49279.39,70.0,19.475187,-99.175019,Azcapotzalco
56972.86,60.0,19.402944,-99.199727,Miguel Hidalgo
71653.61,90.0,19.391819,-99.188639,Benito Juárez
155288.07,74.0,19.39365,-99.14769,Benito Juárez
163103.33,65.0,19.446829,-99.159454,Cuauhtémoc
61626.9,75.0,19.39942,-99.141673,Benito Juárez
53160.66,60.0,19.399375,-99.149986,Benito Juárez
34948.68,50.0,19.455243,-99.184091,Miguel Hidalgo
55847.67,60.0,19.400623,-99.14173,Benito Juárez
48631.25,50.0,19.28008,-99.217066,Tlalpan
94858.16,62.0,19.3847719,-99.1664667,Benito Juárez
131926.95,90.0,19.431629,-99.162762,Cuauhtémoc
172811.66,85.0,19.391922,-99.151466,Benito Juárez
121178.91,70.0,19.3845952529,-99.1984791771,Álvaro Obregón
38987.99,67.0,19.493185,-99.205755,Azcapotzalco
70599.88,65.0,19.439946,-99.099697,Venustiano Carranza
56936.49,70.0,19.379765,-99.150386,Benito Juárez
246509.52,111.0,19.374796,-99.1522,Benito Juárez
35616.06,77.0,19.49551,-99.201675,Azcapotzalco
35631.86,70.0,19.35944,-99.217652,Álvaro Obregón
44178.77,60.0,19.382649,-99.143384,Benito Juárez
43202.91,80.0,19.487856,-99.0909786,Gustavo A. Madero
26349.48,69.0,19.289772,-99.05598,Tláhuac
103897.74,104.0,19.302422,-99.230829,Tlalpan
115561.63,64.0,19.386852,-99.194748,Álvaro Obregón
57955.13,51.0,19.452689,-99.117987,Venustiano Carranza
44783.51,56.0,19.392349,-99.07093,Iztacalco
86880.01,87.0,19.348122,-99.125716,Coyoacán
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
61537.81,52.0,19.392349,-99.07093,Iztacalco
110114.75,93.0,19.387579,-99.170353,Benito Juárez
35483.96,75.0,19.455894,-99.18355,Miguel Hidalgo
35793.4,60.0,19.414009,-99.142481,Cuauhtémoc
45310.37,65.0,19.474655,-99.189277,Azcapotzalco
22912.19,51.0,19.342083,-99.0532159,Iztapalapa
35278.86,56.0,19.525082,-99.144372,Gustavo A. Madero
329368.61,100.0,19.395268,-99.175265,Benito Juárez
51381.5,75.0,19.4302678,-99.1373136,Cuauhtémoc
50958.36,90.0,19.446852,-99.154461,Cuauhtémoc
177026.58,120.0,19.366901,-99.297272,Cuajimalpa de Morelos
168596.74,78.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
51076.22,80.0,19.396593,-99.133163,Benito Juárez
113275.94,79.0,19.309208,-99.171906,Coyoacán
94014.97,84.0,19.40012,-99.1532,Benito Juárez
34246.21,60.0,19.328669,-99.070529,Iztapalapa
90747.64,91.0,19.336195,-99.23692,Álvaro Obregón
60589.45,65.0,19.346609,-99.072311,Iztapalapa
97996.85,66.0,19.336195,-99.23692,Álvaro Obregón
105397.95,72.0,19.3776513,-99.1284592,Iztacalco
107322.36,70.0,19.305984,-99.127341,Coyoacán
90993.53,113.0,19.421006,-99.168362,Cuauhtémoc
48550.59,71.0,19.52589,-99.151703,Gustavo A. Madero
142253.5,55.0,19.372684,-99.183678,Benito Juárez
110641.61,63.0,19.322154,-99.134395,Coyoacán
52686.48,61.0,19.376392,-99.192439,Álvaro Obregón
35185.34,72.0,19.442791,-99.124128,Cuauhtémoc
49876.55,66.0,19.38499,-99.227853,Álvaro Obregón
123549.8,70.0,19.371534,-99.150542,Benito Juárez
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
48483.05,94.0,,,Azcapotzalco
48629.62,70.0,19.377033,-99.129878,Iztapalapa
260555.73,87.0,19.436516,-99.173988,Miguel Hidalgo
97224.1,104.0,19.371132,-99.173156,Benito Juárez
116338.07,90.0,19.307951,-99.134178,Tlalpan
60062.59,79.0,,,Benito Juárez
123813.23,70.0,19.387245,-99.147388,Benito Juárez
52686.48,68.0,19.453691,-99.180039,Miguel Hidalgo
44161.44,51.0,19.392349,-99.07093,Iztacalco
337273.46,110.0,19.3445052,-99.2738167,Álvaro Obregón
151737.07,106.0,19.350054,-99.123476,Coyoacán
39040.68,90.0,19.380953,-99.245651,Álvaro Obregón
84466.97,110.0,19.389067,-99.162824,Benito Juárez
69019.29,96.0,19.39229,-99.182018,Benito Juárez
90936.87,56.0,19.444584,-99.174675,Miguel Hidalgo
129714.12,69.0,19.374473,-99.142868,Benito Juárez
25822.49,65.0,19.456941,-99.156312,Cuauhtémoc
226551.88,90.0,19.358675,-99.273838,Álvaro Obregón
27198.6,60.0,19.307417,-99.125191,Coyoacán
59430.35,55.0,19.313175,-99.115,Coyoacán
152211.25,80.0,19.39365,-99.14769,Benito Juárez
50385.91,50.0,19.440147,-99.172286,Miguel Hidalgo
31655.09,55.0,19.517644,-99.138753,Gustavo A. Madero
123813.23,65.0,19.45337,-99.181695,Miguel Hidalgo
129674.58,113.0,19.383364,-99.168089,Benito Juárez
84999.1,85.0,19.347664,-99.125001,Coyoacán
117735.94,62.0,19.4306069,-99.0949899,Venustiano Carranza
78502.86,70.0,19.401819,-99.184615,Miguel Hidalgo
93118.88,58.0,,,Gustavo A. Madero
65494.29,80.0,19.481886,-99.112749,Gustavo A. Madero
79048.46,100.0,19.398511,-99.136721,Benito Juárez
94835.67,90.0,19.400785,-99.147419,Benito Juárez
26943.86,90.0,19.38828,-99.195529,Álvaro Obregón
41854.14,60.0,19.365533,-99.1923,Álvaro Obregón
62711.78,59.0,19.47963,-99.093286,Gustavo A. Madero
71126.75,55.0,19.375412,-99.144234,Benito Juárez
28977.56,75.0,19.486385,-99.181492,Azcapotzalco
50579.02,62.0,19.455159,-99.200508,Miguel Hidalgo
172177.53,80.0,23.634501,-102.552788,Benito Juárez
53476.78,70.0,19.441809,-99.156423,Cuauhtémoc
52440.59,70.0,19.443903,-99.171681,Miguel Hidalgo
85668.22,65.0,19.333901,-99.240356,Álvaro Obregón
160693.77,126.0,19.391074,-99.165737,Benito Juárez
158059.45,100.0,19.358023,-99.171387,Coyoacán
47010.35,90.0,19.453036,-99.15556,Cuauhtémoc
47101.71,70.0,19.49662,-99.185876,Azcapotzalco
163328.09,100.0,19.380644,-99.179176,Benito Juárez
33200.35,60.0,19.462598,-99.131469,Cuauhtémoc
144624.39,80.0,19.469769,-99.157379,Azcapotzalco
55689.61,80.0,19.410412,-99.098521,Venustiano Carranza
40028.02,55.0,19.365533,-99.1923,Álvaro Obregón
180187.77,95.0,19.365766,-99.263112,Álvaro Obregón
36158.73,80.0,19.35944,-99.217652,Álvaro Obregón
52574.87,83.0,19.342083,-99.0532159,Iztapalapa
84845.35,100.0,19.368058,-99.218337,Álvaro Obregón
43213.16,63.0,19.3012,-99.116511,Tlalpan
31092.39,50.0,,,Iztapalapa
144048.21,92.0,19.270821,-99.152303,Tlalpan
40568.59,55.0,19.374704,-99.1404,Benito Juárez
225450.73,93.0,19.358585,-99.185753,Álvaro Obregón
95889.4,80.0,19.427072,-99.166079,Cuauhtémoc
144624.39,80.0,19.469769,-99.157379,Azcapotzalco
33787.84,79.0,19.4594892,-99.1221422,Cuauhtémoc
66384.96,103.0,19.36269,-99.150565,Benito Juárez
132769.93,100.0,19.366078,-99.141746,Benito Juárez
131189.34,82.0,19.3018442,-99.140989,Coyoacán
39514.86,55.0,19.387868,-99.142256,Benito Juárez
247626.47,120.0,19.403561,-99.156308,Benito Juárez
77449.13,70.0,19.395835,-99.135191,Benito Juárez
181811.47,108.0,,,Benito Juárez
47429.08,53.0,19.459691,-99.155801,Cuauhtémoc
88513.29,60.0,23.634501,-102.552788,Benito Juárez
287141.33,100.0,19.439687,-99.182971,Miguel Hidalgo
118572.7,80.0,19.4809432,-99.1274918,Gustavo A. Madero
38904.64,50.0,19.41084,-99.120408,Venustiano Carranza
205526.01,125.0,19.3349552,-99.2233579,Álvaro Obregón
48295.96,55.0,19.428622,-99.14602,Cuauhtémoc
48443.74,90.0,19.281423,-99.141801,Tlalpan
46902.09,70.0,19.363542,-99.224084,Álvaro Obregón
36353.67,70.0,19.43895,-99.161234,Cuauhtémoc
79029.72,70.0,19.440943,-99.09249,Venustiano Carranza
29212.28,57.0,19.342083,-99.0532159,Iztapalapa
61626.9,95.0,19.39912,-99.141464,Benito Juárez
199681.77,125.0,19.334955,-99.223358,Álvaro Obregón
210745.93,96.0,19.421903,-99.166654,Cuauhtémoc
25816.37,70.0,19.456941,-99.156312,Cuauhtémoc
100262.37,98.0,19.418578,-99.17134,Cuauhtémoc
54056.33,60.0,19.415143,-99.14685,Cuauhtémoc
121207.64,53.0,19.382059,-99.2156059,Álvaro Obregón
45584.61,62.0,19.4126915168,-99.1277845949,Venustiano Carranza
142369.41,79.0,,,Tlalpan
94835.67,60.0,19.36461,-99.14455,Benito Juárez
90971.96,113.0,19.420936,-99.168425,Cuauhtémoc
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
75025.55,105.0,19.422225,-99.167137,Cuauhtémoc
38819.4,70.0,19.448187,-99.161176,Cuauhtémoc
154808.85,84.0,19.287598,-99.14769,Tlalpan
52686.48,71.0,19.421989,-99.110763,Venustiano Carranza
112600.11,85.0,19.430141,-99.172536,Cuauhtémoc
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
147557.13,77.0,19.39912,-99.141464,Benito Juárez
163366.83,80.0,19.3499358,-99.2906864,Cuajimalpa de Morelos
32919.31,50.0,19.334868,-99.060641,Iztapalapa
69194.89,90.0,19.401312,-99.173525,Miguel Hidalgo
204054.75,98.0,19.3680133,-99.1621111,Benito Juárez
89588.26,86.0,19.381729,-99.164986,Benito Juárez
262876.57,107.0,19.374796,-99.1522,Benito Juárez
200208.63,83.0,19.33923,-99.218987,Álvaro Obregón
34246.21,65.0,19.444584,-99.174675,Tláhuac
51405.79,80.0,19.48888,-99.179278,Azcapotzalco
73761.07,85.0,19.394628,-99.143842,Benito Juárez
57733.84,65.0,19.376456,-99.145563,Benito Juárez
36880.53,54.0,19.4285813,-99.0609099,Venustiano Carranza
131747.44,120.0,19.5029542,-99.122192,Gustavo A. Madero
124896.57,80.0,23.634501,-102.552788,Benito Juárez
25842.19,65.0,19.38855,-99.055877,Iztapalapa
73778.56,75.0,19.394628,-99.143842,Benito Juárez
158059.45,95.0,19.394358,-99.177444,Benito Juárez
90726.12,91.0,19.336195,-99.23692,Álvaro Obregón
70705.26,70.0,19.41263,-99.155464,Cuauhtémoc
54166.48,61.0,19.2990233,-99.0436467,Tláhuac
73761.07,69.0,19.396538,-99.141249,Benito Juárez
209692.2,108.0,19.390031,-99.174182,Benito Juárez
94858.16,74.0,19.377651,-99.128459,Iztacalco
79443.7,107.0,19.378533,-99.187561,Benito Juárez
192305.66,85.0,19.368544,-99.163605,Benito Juárez
23023.99,58.0,19.283605,-99.19472,Tlalpan
